id,observed_on,time_observed_at,time_zone,quality_grade,image_url,captive_cultivated,place_guess,scientific_name,iconic_taxon_name,season,image_path
168576215,2023-06-20,2023-06-20 11:24:48-10:00,Hawaii,research,https://static.inaturalist.org/photos/292168972/medium.jpg,False,"Waikoloa Beach Marriott Resort & Spa, Kamuela, HI, US",Branta sandvicensis,Aves,Summer,./images_native/168576215.jpg
200779901,2024-02-25,2024-02-25 16:53:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/354254336/medium.jpeg,False,"Kalihiwai, HI, USA",Sula sula,Aves,Winter,./images_native/200779901.jpg
111252530,2022-04-06,2022-04-06 11:00:50-10:00,Hawaii,research,https://static.inaturalist.org/photos/187785458/medium.jpg,False,"Maui, Kaanapali, HI, US",Nycticorax nycticorax,Aves,Spring,./images_native/111252530.jpg
5924427,2017-04-23,2017-04-23 09:09:02-10:00,Hawaii,research,https://static.inaturalist.org/photos/7392478/medium.jpg,False,"96753, Kihei, HI, US",Fulica alai,Aves,Spring,./images_native/5924427.jpg
124954919,2022-02-28,2022-02-28 18:04:50-10:00,Hawaii,research,https://static.inaturalist.org/photos/211854789/medium.jpeg,False,"Kihei, Hawaï 96753, États-Unis",Pluvialis fulva,Aves,Winter,./images_native/124954919.jpg
20382737,2019-02-12,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/31475059/medium.jpeg,False,"Hawaii, US",Himantopus mexicanus knudseni,Aves,Winter,./images_native/20382737.jpg
208555735,2015-12-11,2015-12-11 00:21:29-10:00,Hawaii,research,https://static.inaturalist.org/photos/369009066/medium.jpg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,,./images_native/208555735.jpg
213225530,2024-04-19,2024-04-19 13:52:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/376811301/medium.jpg,False,"Haleakalā National Park, Hawaii, USA",Drepanis coccinea,Aves,Spring,./images_native/213225530.jpg
199326947,2024-02-14,2024-02-14 13:55:14-10:00,Hawaii,research,https://static.inaturalist.org/photos/351505095/medium.jpg,False,"Oʻahu, Pūpūkea, HI, US",Fregata minor,Aves,Winter,./images_native/199326947.jpg
36780822,2019-12-17,2019-12-17 14:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/58195565/medium.jpeg,False,"Kihei, HI 96753, USA",Nycticorax nycticorax,Aves,,./images_native/36780822.jpg
184324283,2023-09-21,2023-09-21 12:28:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/321729839/medium.jpg,False,"Oʻahu, Laie, HI, US",Arenaria interpres,Aves,Fall,./images_native/184324283.jpg
154998450,2023-04-14,2023-04-14 15:37:19-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/267873446/medium.jpeg,False,"Kalihiwai, HI, USA",Ardenna pacifica,Aves,Spring,./images_native/154998450.jpg
97310559,2021-10-05,2021-10-05 15:06:35-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/161818745/medium.jpeg,False,"Kihei, HI 96753, USA",Tringa incana,Aves,Fall,./images_native/97310559.jpg
194242578,2023-12-12,2023-12-12 08:44:16-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341382917/medium.jpeg,False,"Kapahulu Ave + Kalakaua Ave, Honolulu, HI 96815, USA",Gygis alba,Aves,,./images_native/194242578.jpg
107644567,2022-02-19,2022-02-19 07:56:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/181087511/medium.jpeg,False,"Kauai, Hawaii, United States",Branta sandvicensis,Aves,Winter,./images_native/107644567.jpg
152999322,2023-03-27,2023-03-27 19:55:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/264194825/medium.jpeg,False,"Poipu, Koloa, HI 96756, USA",Fulica alai,Aves,Spring,./images_native/152999322.jpg
20423256,2019-02-16,2019-02-16 21:40:47-10:00,Hawaii,research,https://static.inaturalist.org/photos/31534619/medium.jpg,False,"96756, Waimea, HI, US",Pluvialis fulva,Aves,Winter,./images_native/20423256.jpg
188654546,2004-08-25,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/330256271/medium.jpeg,False,"Kalihiwai, HI, USA",Sula sula,Aves,Summer,./images_native/188654546.jpg
40400584,2020-03-21,2020-03-21 09:57:33-10:00,Hawaii,research,https://static.inaturalist.org/photos/64150007/medium.jpg,False,"Maui, Kihei, HI, US",Nycticorax nycticorax,Aves,Spring,./images_native/40400584.jpg
144970883,2022-12-23,2022-12-23 16:03:44-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/248936793/medium.jpg,False,"North Pacific Ocean, HI, US",Fregata minor,Aves,,./images_native/144970883.jpg
144707048,2022-12-11,2022-12-11 10:03:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/248413819/medium.jpeg,False,"Kauai County, HI, USA",Arenaria interpres,Aves,,./images_native/144707048.jpg
108918852,2022-03-17,2022-03-17 18:55:29-10:00,Hawaii,research,https://static.inaturalist.org/photos/183477457/medium.jpg,False,"Kilauea Point National Wildlife Refuge, Kilauea, HI, US",Fregata minor,Aves,Spring,./images_native/108918852.jpg
22461046,2019-02-06,2019-02-06 13:20:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/34792991/medium.jpeg,False,"Kaloko-Honokohau National Historical Park, Hawaii, Hawaii, United States",Arenaria interpres,Aves,Winter,./images_native/22461046.jpg
125270467,2015-09-03,2015-09-03 17:44:03-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/212428295/medium.jpeg,False,"Kapaʻa, HI 96746, USA",Phaethon lepturus,Aves,Fall,./images_native/125270467.jpg
154502333,2023-04-11,2023-04-11 14:22:42-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/267628070/medium.jpg,False,"Maui, Kaanapali, HI, US",Pluvialis fulva,Aves,Spring,./images_native/154502333.jpg
35245342,2019-10-27,2019-10-27 13:25:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/55556590/medium.jpeg,False,"Kauai County, HI, USA",Himatione sanguinea,Aves,Fall,./images_native/35245342.jpg
193997193,2023-12-14,2023-12-14 15:31:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/340887083/medium.jpeg,False,"Kalihiwai, HI, USA",Sula sula,Aves,,./images_native/193997193.jpg
191229615,2017-11-10,2017-11-10 06:45:55-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/335423493/medium.jpg,False,"Kauaʻi, Lihue, HI, US",Pluvialis fulva,Aves,Fall,./images_native/191229615.jpg
38627434,2020-02-13,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/61418107/medium.jpeg,False,"Kahuku, HI 96731, USA",Fulica alai,Aves,Winter,./images_native/38627434.jpg
207849529,2024-04-16,2024-04-16 07:25:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367692013/medium.jpeg,False,"Maui County, HI, USA",Fregata minor,Aves,Spring,./images_native/207849529.jpg
5049383,2017-01-28,2017-01-28 12:38:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/6188434/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Winter,./images_native/5049383.jpg
156187408,2023-04-22,2023-04-22 13:57:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/270048123/medium.jpeg,False,"Pu'u O'o Trail, Hawaii County, HI, USA",Chlorodrepanis virens,Aves,Spring,./images_native/156187408.jpg
213225461,2024-04-16,2024-04-16 13:52:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/376805201/medium.jpg,False,Hosmer Nature Trail,Himatione sanguinea,Aves,Spring,./images_native/213225461.jpg
182534441,2023-09-09,2023-09-09 09:51:19-10:00,Hawaii,research,https://static.inaturalist.org/photos/318274964/medium.jpg,False,"Kauaʻi, Koloa, HI, US",Ardenna pacifica,Aves,Fall,./images_native/182534441.jpg
184486872,2023-09-22,2023-09-22 14:53:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/322043322/medium.jpg,False,"Honaunau-Napoopoo, HI 96704, USA",Arenaria interpres,Aves,Fall,./images_native/184486872.jpg
17470261,2018-10-04,2018-10-04 15:53:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/26565881/medium.jpeg,False,"Kilauea National Wildlife Refuge, Kaua'i, Hawai'i, USA",Sula sula,Aves,Fall,./images_native/17470261.jpg
17588359,2018-09-15,2018-09-15 09:22:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/26778761/medium.jpeg,False,"Hawaii, Hawaii, United States",Nycticorax nycticorax,Aves,Fall,./images_native/17588359.jpg
19334,2011-05-30,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/34988/medium.jpg,False,"Halona Blowhole, Oahu, Hawaii",Fregata minor,Aves,Spring,./images_native/19334.jpg
36811989,2019-12-20,2019-12-20 10:57:40-10:00,Hawaii,research,https://static.inaturalist.org/photos/58252495/medium.jpg,False,"Maalaea, HI, USA",Fregata minor,Aves,,./images_native/36811989.jpg
180460485,2023-08-24,2023-08-24 14:59:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/314350700/medium.jpeg,False,"Hawaii County, HI, USA",Himatione sanguinea,Aves,Summer,./images_native/180460485.jpg
35033560,2019-10-21,2019-10-21 12:53:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/55215248/medium.jpeg,False,"Haleakala National Park, Maui, Hawai'i, USA",Branta sandvicensis,Aves,Fall,./images_native/35033560.jpg
150962727,2023-03-01,2023-03-01 20:00:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/260399358/medium.jpg,False,"North Shore, Waialua, HI, USA",Pluvialis fulva,Aves,Spring,./images_native/150962727.jpg
9974775,2012-10-08,2012-10-08 10:15:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/13705148/medium.jpeg,False,"Hilo, HI 96720, USA",Nycticorax nycticorax,Aves,Fall,./images_native/9974775.jpg
202641176,2024-03-15,2024-03-15 18:54:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/357917221/medium.jpeg,False,"Hawaii, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/202641176.jpg
87204859,2021-07-10,2021-07-10 04:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/143734853/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Phaethon lepturus,Aves,Summer,./images_native/87204859.jpg
193924459,2023-12-07,2023-12-07 10:58:55-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/340742091/medium.jpeg,False,"Ala Moana, Honolulu, HI, USA",Arenaria interpres,Aves,,./images_native/193924459.jpg
154219044,2023-04-09,2023-04-09 16:13:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/266448076/medium.jpg,False,"Moloaa Bay, Hawaii 96754, USA",Tringa incana,Aves,Spring,./images_native/154219044.jpg
94068829,2021-09-07,2021-09-07 06:23:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/155998455/medium.png,False,"Wailua Homesteads, HI 96746, USA",Phaethon lepturus,Aves,Fall,./images_native/94068829.jpg
150446156,2023-03-06,2023-03-06 12:53:30-10:00,Hawaii,research,https://static.inaturalist.org/photos/259419810/medium.jpg,False,"Maui, Kihei, HI, US",Pluvialis fulva,Aves,Spring,./images_native/150446156.jpg
21794356,2019-03-26,2019-03-26 13:27:07-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/33758267/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/21794356.jpg
10886270,2018-04-13,2018-04-13 12:58:21-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/15291561/medium.jpeg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/10886270.jpg
193460472,2023-10-12,2023-10-12 14:53:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/339846905/medium.jpeg,False,"Waikiki, Honolulu, HI 96815, USA",Nycticorax nycticorax,Aves,Fall,./images_native/193460472.jpg
1306350,2015-03-20,,Hawaii,research,https://static.inaturalist.org/photos/1639787/medium.JPG,False,"Honolulu, Hawaii US",Gygis alba,Aves,Spring,./images_native/1306350.jpg
172079856,2023-06-30,2023-06-30 20:13:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/298675631/medium.jpeg,False,"Maui County, HI, USA",Himatione sanguinea,Aves,Summer,./images_native/172079856.jpg
130895970,2022-08-14,2022-08-14 18:18:06-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/222673731/medium.jpg,False,"Kauaʻi, Lihue, HI, US",Fulica alai,Aves,Summer,./images_native/130895970.jpg
214290875,2024-05-06,2024-05-06 10:27:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/378755201/medium.jpeg,False,"Kauai County, US-HI, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/214290875.jpg
93540490,2021-09-03,2021-09-03 05:24:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/155048390/medium.jpeg,False,"Kilauea, HI 96754, USA",Ardenna pacifica,Aves,Fall,./images_native/93540490.jpg
184600511,1979-06-01,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/322251186/medium.jpg,False,"Kure Atoll, Hawaii",Fregata minor,Aves,Summer,./images_native/184600511.jpg
150762382,2023-03-10,2023-03-10 11:08:50-10:00,Hawaii,research,https://static.inaturalist.org/photos/260024268/medium.jpg,False,"University of Hawaiʻi at Mānoa, Honolulu, HI, US",Gygis alba,Aves,Spring,./images_native/150762382.jpg
172419549,2023-07-11,2023-07-11 13:04:02-10:00,Hawaii,research,https://static.inaturalist.org/photos/299314979/medium.jpg,False,"Alalakeiki Channel, HI, US",Sula sula,Aves,Summer,./images_native/172419549.jpg
199506017,2024-01-02,2024-01-02 12:20:34-10:00,Hawaii,research,https://static.inaturalist.org/photos/351842272/medium.jpeg,False,"Maalaea, HI, USA",Tringa incana,Aves,Winter,./images_native/199506017.jpg
143846297,2022-12-06,2022-12-06 16:32:52-10:00,Hawaii,research,https://static.inaturalist.org/photos/246767595/medium.jpeg,False,"Hilo, HI 96720, USA",Arenaria interpres,Aves,,./images_native/143846297.jpg
138077009,2022-07-23,2022-07-23 18:15:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/236180052/medium.jpeg,False,"Hawaii County, HI, USA",Chlorodrepanis virens,Aves,Summer,./images_native/138077009.jpg
153558284,2023-03-20,2023-03-20 10:08:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/265234646/medium.jpeg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/153558284.jpg
38305693,2020-01-28,2020-01-28 11:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/60861395/medium.jpg,False,"Hakalau Forest NWR, Hawaii County, HI, USA",Himatione sanguinea,Aves,Winter,./images_native/38305693.jpg
98156985,2021-09-29,2021-09-29 07:38:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/163369684/medium.jpeg,False,"Kailua, HI, USA",Ardenna pacifica,Aves,Fall,./images_native/98156985.jpg
198937445,2024-02-05,2024-02-05 12:38:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/350728862/medium.jpg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Winter,./images_native/198937445.jpg
72472235,2021-03-17,2021-03-17 03:23:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/118163908/medium.jpg,False,Kealia Coastal Boardwalk,Fulica alai,Aves,Spring,./images_native/72472235.jpg
75279980,2021-04-24,2021-04-24 10:42:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/123135717/medium.jpg,False,"University of Hawaiʻi Maui College, Kahului, HI, US",Pluvialis fulva,Aves,Spring,./images_native/75279980.jpg
73921436,2021-04-13,2021-04-13 12:35:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/120752347/medium.jpeg,False,"Puako, HI, USA",Pluvialis fulva,Aves,Spring,./images_native/73921436.jpg
9400049,2017-12-26,2017-12-25 22:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/12775527/medium.jpg,False,Kilauea Lighthouse and Wildlife refuge,Branta sandvicensis,Aves,,./images_native/9400049.jpg
24042862,2019-04-29,2019-04-29 09:39:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/37183853/medium.jpg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/24042862.jpg
13408231,2018-06-05,,Hawaii,research,https://static.inaturalist.org/photos/19669259/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Summer,./images_native/13408231.jpg
74372763,2021-03-17,2021-03-17 10:04:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/121541340/medium.jpg,False,"Honolulu County, US-HI, US",Gygis alba,Aves,Spring,./images_native/74372763.jpg
8746886,2014-01-30,2014-01-30 11:29:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/11741557/medium.jpg,False,"Honaunau-Napoopoo, HI 96704, USA",Arenaria interpres,Aves,Winter,./images_native/8746886.jpg
39390076,2020-02-29,2020-02-29 10:12:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/62485275/medium.jpg,False,"Kauai County, HI, USA",Arenaria interpres,Aves,Winter,./images_native/39390076.jpg
38287047,2020-01-28,2020-01-28 11:30:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/60826113/medium.jpg,False,"Hakalau Forest NWR, Hawaii County, HI, USA",Drepanis coccinea,Aves,Winter,./images_native/38287047.jpg
66319243,2019-07-02,2019-07-02 09:24:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/106885342/medium.jpg,False,"Mākaha, HI 96792, USA",Fregata minor,Aves,Summer,./images_native/66319243.jpg
98460640,2014-02-24,2014-02-23 22:45:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/163934474/medium.jpeg,False,"Hawaii, US",Chlorodrepanis virens,Aves,Winter,./images_native/98460640.jpg
151790189,2023-03-09,2023-03-09 12:50:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/261955636/medium.jpeg,False,"Maui County, HI, USA",Drepanis coccinea,Aves,Spring,./images_native/151790189.jpg
93540441,2021-09-03,2021-09-03 05:24:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/155047957/medium.png,False,"Kilauea, HI 96754, USA",Sula sula,Aves,Fall,./images_native/93540441.jpg
63236908,2012-05-17,2012-05-17 10:41:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/101456510/medium.jpeg,False,"Lehua Islet, Hawaii, USA",Fregata minor,Aves,Spring,./images_native/63236908.jpg
142254523,2022-11-17,2022-11-17 14:02:20-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/243853564/medium.jpg,False,"Kauaʻi, Lihue, HI, US",Branta sandvicensis,Aves,Fall,./images_native/142254523.jpg
109636113,2022-03-26,2022-03-26 15:57:35-10:00,Hawaii,research,https://static.inaturalist.org/photos/184817823/medium.jpg,False,"Maui, Wailuku, HI, US",Himatione sanguinea,Aves,Spring,./images_native/109636113.jpg
69115030,2021-02-04,2021-02-04 12:04:43-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/112080032/medium.jpg,False,"Maui County, US-HI, US",Arenaria interpres,Aves,Winter,./images_native/69115030.jpg
146179445,2023-01-08,2023-01-08 14:36:34-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/251260906/medium.jpg,False,"Maui, Lahaina, HI, US",Nycticorax nycticorax,Aves,Winter,./images_native/146179445.jpg
46120299,2011-01-13,2011-01-13 11:31:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/73148326/medium.jpg,False,"Kailua-Kona, HI, USA",Pluvialis fulva,Aves,Winter,./images_native/46120299.jpg
193267831,2023-12-06,2023-12-06 13:30:12-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/339487023/medium.jpeg,False,"Kalihiwai, HI, USA",Sula sula,Aves,,./images_native/193267831.jpg
107462345,2022-02-24,2022-02-24 18:18:53-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/180745941/medium.jpg,False,"Maui, Kula, HI, US",Himatione sanguinea,Aves,Winter,./images_native/107462345.jpg
142317245,2022-11-17,2022-11-17 17:55:32-10:00,Hawaii,research,https://static.inaturalist.org/photos/243966649/medium.jpg,False,"Kauaʻi, Koloa, HI, US",Nycticorax nycticorax,Aves,Fall,./images_native/142317245.jpg
213534303,2024-05-04,2024-05-04 12:09:41-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/377377823/medium.jpg,False,"Oʻahu, Kailua, HI, US",Fregata minor,Aves,Spring,./images_native/213534303.jpg
192999512,2023-11-22,2023-11-22 22:47:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/338938164/medium.jpg,False,"Maui County, HI, USA",Drepanis coccinea,Aves,Fall,./images_native/192999512.jpg
120897973,2022-05-29,2022-05-29 19:10:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/204524406/medium.jpeg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Spring,./images_native/120897973.jpg
195896219,2024-01-05,2024-01-05 15:09:22-10:00,Hawaii,research,https://static.inaturalist.org/photos/344753243/medium.jpg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Winter,./images_native/195896219.jpg
13067890,2018-05-30,2018-05-30 16:07:38-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/19031222/medium.jpg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Spring,./images_native/13067890.jpg
130998465,2022-08-15,2022-08-15 11:47:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/222857368/medium.jpg,False,"Kihei, HI 96753, USA",Pluvialis fulva,Aves,Summer,./images_native/130998465.jpg
127427167,2022-07-09,2022-07-09 11:15:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/216332899/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Summer,./images_native/127427167.jpg
142581856,2022-09-28,2022-09-28 16:32:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/244470483/medium.jpg,False,"Poipu, Koloa, HI 96756, USA",Fregata minor,Aves,Fall,./images_native/142581856.jpg
147737639,2023-01-03,2023-01-03 15:32:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/254271190/medium.jpg,False,"Puako, HI, USA",Branta sandvicensis,Aves,Winter,./images_native/147737639.jpg
69040255,2018-11-20,2018-11-20 11:33:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/111938816/medium.jpg,False,Kilauea Point NWR - Kilauea Lighthouse,Sula sula,Aves,Fall,./images_native/69040255.jpg
97587001,2021-10-07,2021-10-07 11:45:40-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/162319557/medium.jpg,False,"Kilauea Point - National Wildlife Refuge, Kilauea, HI, US",Ardenna pacifica,Aves,Fall,./images_native/97587001.jpg
151903814,2023-03-19,2023-03-19 18:24:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/262172699/medium.jpeg,False,"Kaloko-Honokohau National Historical Park, Hawaii, Hawaii, United States",Arenaria interpres,Aves,Spring,./images_native/151903814.jpg
28192455,2019-07-04,2019-07-04 09:35:19-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/43930759/medium.jpg,False,"Waihonu Pond, Hilo, HI, US",Branta sandvicensis,Aves,Summer,./images_native/28192455.jpg
181019446,2016-08-09,2016-08-09 08:28:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/315423108/medium.jpg,False,"Kalaoa, HI 96740, USA",Arenaria interpres,Aves,Summer,./images_native/181019446.jpg
209816880,2024-04-21,2024-04-21 23:06:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/371219923/medium.jpeg,False,"Puako, HI, USA",Pluvialis fulva,Aves,Spring,./images_native/209816880.jpg
192823716,2023-11-30,2023-11-30 13:01:23-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/338589467/medium.jpeg,False,"Kailua-Kona, HI, USA",Pluvialis fulva,Aves,Fall,./images_native/192823716.jpg
161915907,2023-05-03,2023-05-03 15:49:22-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/279914184/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/161915907.jpg
39467586,2020-03-02,2020-03-02 06:07:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/62621353/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/39467586.jpg
170063707,2023-06-28,2023-06-28 10:27:46-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/294911782/medium.jpeg,False,"Maui County, US-HI, US",Chlorodrepanis virens,Aves,Summer,./images_native/170063707.jpg
95356071,2021-09-13,2021-09-13 12:56:22-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/158295040/medium.jpeg,False,Princeville,Branta sandvicensis,Aves,Fall,./images_native/95356071.jpg
139358575,2022-10-17,2022-10-17 11:56:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/238338336/medium.jpeg,False,"Kula, HI 96790, USA",Drepanis coccinea,Aves,Fall,./images_native/139358575.jpg
22263809,2018-02-13,2018-02-13 15:11:50-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/34477317/medium.jpg,False,"Kilauea Point - National Wildlife Refuge, Kilauea, HI, US",Sula sula,Aves,Winter,./images_native/22263809.jpg
110461095,2022-04-04,2022-04-04 15:44:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/186344159/medium.jpg,False,"Koko Crater Botanical Garden, East Honolulu, HI, US",Sula sula,Aves,Spring,./images_native/110461095.jpg
153650746,2023-04-01,2023-04-01 18:49:55-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/265406270/medium.jpeg,False,Princeville,Branta sandvicensis,Aves,Spring,./images_native/153650746.jpg
120897974,2022-05-29,2022-05-29 18:41:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/204524453/medium.jpeg,False,"North Shore, Waialua, HI, USA",Fregata minor,Aves,Spring,./images_native/120897974.jpg
103342397,2021-12-19,2021-12-19 12:00:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/172934613/medium.jpeg,False,"Waimea, HI 96743, USA",Nycticorax nycticorax,Aves,,./images_native/103342397.jpg
103870318,2021-12-27,2021-12-27 08:35:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/173955235/medium.jpeg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,,./images_native/103870318.jpg
7693043,2017-07-16,2017-07-16 04:22:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/10081648/medium.jpg,False,"Maui, Hawaii, United States",Fregata minor,Aves,Summer,./images_native/7693043.jpg
